id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,target
72622249,0.0,10800.0,10800.0,10800.0,0,11.99,358.67,0,1,11,1,30512.04,0,-1,0,4,37,23,27.69,0.0,237,705.0,709.0,3.0,71.0,53.0,16.0,1.0,7343.0,26.4,26.0,0,0.0,0.0,11300.68,11300.68,10800.0,500.68,0.0,0.0,0.0,12,6313.52,0,0,744.0,740.0,0.0,71.0,1.0,0,0.0,0.0,0,0.0,0.0,34783.0,5.0,1.0,1.0,1.0,3.0,27440.0,98.0,5.0,6.0,4651.0,62.0,27800.0,2.0,0.0,8.0,7.0,2174.0,13540.0,31.6,0.0,0.0,124.0,181.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,4.0,8.0,6.0,7.0,2.0,15.0,19.0,8.0,16.0,0.0,0.0,0.0,6.0,96.2,0.0,1.0,0.0,55804.0,34783.0,19800.0,28004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73793347,0.0,20000.0,20000.0,19750.0,0,8.39,630.34,1,7,10,1,75000.0,0,-1,0,0,114,15,5.15,0.0,34,695.0,699.0,0.0,0.0,0.0,9.0,0.0,14795.0,60.6,14.0,1,0.0,0.0,9506.37,9387.54,7728.83,1777.54,0.0,0.0,0.0,2,630.34,0,15,564.0,560.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,28585.0,2.0,3.0,0.0,0.0,102.0,13037.0,49.0,2.0,3.0,6498.0,51.0,24400.0,0.0,0.0,0.0,3.0,3176.0,9605.0,60.6,0.0,0.0,134.0,108.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,7.0,6.0,5.0,7.0,4.0,9.0,0.0,0.0,0.0,2.0,100.0,80.0,0.0,0.0,56422.0,28585.0,24400.0,26692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73893242,0.0,7500.0,7500.0,7250.0,0,10.75,244.66,1,2,11,2,48500.0,2,-1,0,2,728,46,28.61,0.0,325,675.0,679.0,1.0,0.0,52.0,10.0,1.0,3137.0,20.4,52.0,1,0.0,0.0,7969.1200002044,7703.48,7500.0,469.12,0.0,0.0,0.0,28,6505.64,0,30,684.0,680.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,57385.0,1.0,2.0,1.0,2.0,4.0,54248.0,95.0,1.0,1.0,9.0,53.0,17700.0,1.0,13.0,3.0,3.0,6376.0,8091.0,0.1,0.0,0.0,154.0,282.0,10.0,4.0,9.0,26.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,11.0,21.0,8.0,22.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,80962.0,57385.0,8100.0,63262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73923503,0.0,16500.0,16500.0,16500.0,0,13.67,561.29,0,5,3,0,44000.0,2,-1,0,0,105,23,6.51,1.0,111,695.0,699.0,0.0,7.0,0.0,6.0,0.0,8476.0,77.1,49.0,0,24.74,24.74,20279.59,20279.59,16475.26,3776.27,28.06,0.0,0.0,25,561.29,1,0,624.0,620.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,277765.0,0.0,2.0,1.0,2.0,12.0,161123.0,104.0,0.0,0.0,3460.0,89.0,11000.0,2.0,0.0,0.0,2.0,46294.0,2524.0,77.1,0.0,0.0,128.0,144.0,39.0,12.0,2.0,52.0,24.0,24.0,24.0,0.0,3.0,3.0,3.0,4.0,36.0,3.0,11.0,3.0,6.0,0.0,0.0,0.0,1.0,95.8,66.7,0.0,0.0,345096.0,169599.0,11000.0,153696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73559805,0.0,17500.0,17500.0,17500.0,1,9.75,369.68,1,18,9,0,70777.0,0,-1,0,0,254,13,18.81,0.0,56,720.0,724.0,0.0,0.0,0.0,11.0,0.0,15856.0,37.8,31.0,0,8030.98,8030.98,13317.6,13317.6,9469.02,3848.58,0.0,0.0,0.0,25,369.68,1,0,714.0,710.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,116038.0,1.0,1.0,1.0,2.0,6.0,23495.0,88.0,1.0,1.0,7881.0,57.0,42000.0,0.0,4.0,2.0,4.0,11604.0,22444.0,27.6,0.0,0.0,175.0,174.0,10.0,6.0,2.0,62.0,0.0,11.0,0.0,0.0,3.0,6.0,3.0,6.0,13.0,8.0,16.0,7.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,147820.0,39351.0,31000.0,26820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73561356,0.0,5525.0,5525.0,5525.0,0,15.31,192.37,0,3,0,1,46500.0,2,-1,0,0,172,14,26.48,0.0,282,690.0,694.0,1.0,0.0,79.0,10.0,1.0,19579.0,61.8,20.0,0,0.0,0.0,6895.640795144301,6895.64,5525.0,1370.64,0.0,0.0,0.0,18,1126.88,0,0,779.0,775.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,37570.0,1.0,1.0,0.0,1.0,14.0,17991.0,86.0,2.0,3.0,8575.0,71.0,31700.0,0.0,0.0,2.0,4.0,3757.0,7559.0,64.7,0.0,0.0,314.0,173.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,5.0,7.0,11.0,6.0,9.0,14.0,5.0,10.0,0.0,0.0,0.0,2.0,100.0,28.6,0.0,1.0,52700.0,37570.0,21400.0,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73460871,0.0,32000.0,32000.0,32000.0,0,12.99,1078.06,0,10,0,0,100000.0,0,-1,0,0,97,21,17.95,0.0,26,715.0,719.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,29.0,1,0.0,0.0,38605.0674116601,38605.07,32000.0,6605.07,0.0,0.0,0.0,35,9358.89,0,0,704.0,700.0,0.0,35.0,1.0,0,0.0,0.0,0,0.0,350.0,135828.0,1.0,3.0,1.0,4.0,5.0,60570.0,90.0,2.0,3.0,0.0,75.0,13500.0,0.0,0.0,2.0,7.0,13583.0,9700.0,0.0,0.0,0.0,178.0,149.0,12.0,5.0,1.0,12.0,30.0,4.0,30.0,1.0,0.0,0.0,4.0,10.0,12.0,6.0,16.0,0.0,10.0,0.0,0.0,0.0,3.0,86.2,0.0,0.0,0.0,160869.0,60570.0,9700.0,67369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73621348,0.0,7600.0,7600.0,7600.0,0,19.53,280.63,5,22,6,1,115000.0,1,-1,0,0,84,12,16.71,0.0,66,695.0,699.0,1.0,0.0,0.0,13.0,0.0,10581.0,82.7,17.0,0,0.0,0.0,9738.7408945,9738.74,7600.0,2138.74,0.0,0.0,0.0,11,3573.13,0,17,689.0,685.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,80114.0,1.0,4.0,1.0,4.0,9.0,69533.0,95.0,3.0,8.0,4059.0,92.0,12800.0,1.0,0.0,3.0,12.0,6163.0,123.0,98.5,0.0,0.0,140.0,223.0,4.0,4.0,0.0,10.0,0.0,4.0,0.0,0.0,5.0,8.0,5.0,5.0,6.0,9.0,11.0,8.0,13.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,96040.0,80114.0,8200.0,83240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73674377,0.0,14400.0,14400.0,14400.0,0,7.89,450.52,3,23,6,1,48500.0,2,-1,0,4,427,13,11.41,0.0,64,700.0,704.0,0.0,0.0,0.0,13.0,0.0,14782.0,61.3,17.0,0,0.0,0.0,16217.5246088864,16217.52,14400.0,1817.52,0.0,0.0,0.0,25,450.24,0,0,709.0,705.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,31503.0,1.0,2.0,0.0,1.0,17.0,16721.0,93.0,1.0,2.0,6119.0,75.0,24100.0,0.0,1.0,0.0,3.0,2423.0,7151.0,64.4,0.0,0.0,66.0,110.0,6.0,6.0,0.0,6.0,0.0,17.0,0.0,0.0,5.0,7.0,8.0,12.0,2.0,11.0,15.0,7.0,13.0,0.0,0.0,0.0,1.0,100.0,12.5,0.0,0.0,42016.0,31503.0,20100.0,17916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73400009,0.0,35000.0,35000.0,35000.0,0,9.75,1125.25,1,18,0,2,115000.0,1,-1,0,0,67,31,26.38,0.0,213,730.0,734.0,2.0,75.0,0.0,13.0,0.0,52347.0,51.3,30.0,0,0.0,0.0,40489.954068704,40489.95,35000.0,5489.95,0.0,0.0,0.0,25,1125.16,0,0,799.0,795.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,111902.0,0.0,6.0,0.0,0.0,31.0,59555.0,60.0,0.0,0.0,12774.0,55.0,102100.0,0.0,1.0,2.0,0.0,9325.0,49753.0,51.3,0.0,0.0,176.0,371.0,51.0,31.0,0.0,139.0,75.0,5.0,75.0,0.0,6.0,6.0,7.0,8.0,20.0,7.0,10.0,6.0,13.0,0.0,0.0,0.0,0.0,96.6,16.7,0.0,0.0,213564.0,111902.0,102100.0,111464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73560910,0.0,5000.0,5000.0,5000.0,0,21.18,188.84,4,13,11,1,42000.0,1,-1,0,6,100,36,1.43,0.0,73,670.0,674.0,1.0,26.0,0.0,3.0,0.0,312.0,3.3,9.0,1,0.0,0.0,6716.001795964799,6716.0,5000.0,1716.0,0.0,0.0,0.0,8,1434.36,0,0,679.0,675.0,0.0,26.0,1.0,0,0.0,0.0,0,0.0,0.0,312.0,1.0,0.0,0.0,0.0,85.0,0.0,0.0,1.0,2.0,178.0,3.0,9500.0,0.0,0.0,1.0,2.0,104.0,6822.0,2.5,0.0,0.0,145.0,355.0,4.0,4.0,0.0,4.0,0.0,4.0,26.0,2.0,1.0,2.0,2.0,4.0,3.0,3.0,6.0,2.0,3.0,0.0,0.0,0.0,1.0,77.8,0.0,0.0,0.0,9500.0,312.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73420801,0.0,11000.0,11000.0,11000.0,0,9.16,350.62,1,6,6,0,55000.0,0,-1,0,0,132,8,24.26,1.0,92,695.0,699.0,0.0,18.0,0.0,13.0,0.0,12922.0,48.4,23.0,0,0.0,0.0,12634.006527579098,12634.01,11000.0,1634.01,0.0,0.0,0.0,0,1043.96,0,13,749.0,745.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,207914.0,0.0,2.0,0.0,1.0,22.0,53881.0,101.0,0.0,4.0,4067.0,84.0,26700.0,0.0,2.0,0.0,9.0,15993.0,4628.0,54.2,0.0,0.0,148.0,45.0,13.0,12.0,3.0,13.0,0.0,19.0,18.0,1.0,3.0,8.0,3.0,4.0,8.0,9.0,11.0,8.0,13.0,0.0,0.0,0.0,1.0,91.3,0.0,0.0,0.0,224344.0,67490.0,10100.0,53366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73488912,0.0,9050.0,9050.0,9050.0,0,11.99,300.55,0,1,10,1,40000.0,1,-1,0,4,653,9,22.25,0.0,440,665.0,669.0,0.0,73.0,0.0,10.0,0.0,4011.0,36.5,20.0,1,1172.61,1172.61,9611.57,9611.57,7877.39,1734.18,0.0,0.0,0.0,17,300.55,1,0,559.0,555.0,0.0,73.0,1.0,0,0.0,0.0,0,0.0,197765.0,155036.0,0.0,4.0,0.0,2.0,15.0,151025.0,93.0,3.0,5.0,1877.0,85.0,11000.0,1.0,3.0,1.0,7.0,15504.0,3015.0,45.2,0.0,0.0,353.0,102.0,9.0,9.0,0.0,9.0,0.0,11.0,0.0,2.0,2.0,4.0,3.0,3.0,14.0,6.0,6.0,4.0,10.0,0.0,0.0,0.0,3.0,89.5,33.3,0.0,0.0,166152.0,155036.0,5500.0,155152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,15,3,24,556.0,45.04,11.0,1
73530461,0.0,16000.0,16000.0,15750.0,0,5.32,481.84,3,14,11,0,145000.0,0,-1,0,3,382,22,7.23,0.0,70,810.0,814.0,0.0,0.0,0.0,11.0,0.0,3762.0,8.3,30.0,1,0.0,0.0,16588.1043231048,16328.92,16000.0,588.1,0.0,0.0,0.0,21,12746.35,0,1,644.0,640.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,167523.0,2.0,1.0,1.0,2.0,4.0,46632.0,102.0,1.0,2.0,1492.0,25.0,45500.0,1.0,0.0,0.0,4.0,15229.0,35739.0,8.4,0.0,0.0,97.0,141.0,5.0,4.0,3.0,5.0,0.0,24.0,0.0,0.0,4.0,5.0,5.0,8.0,10.0,8.0,17.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,255472.0,50394.0,39000.0,58472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73559487,0.0,8425.0,8425.0,8425.0,0,11.47,277.71,1,9,3,1,55000.0,1,-1,0,5,119,28,7.46,0.0,270,675.0,679.0,0.0,30.0,0.0,5.0,0.0,3840.0,81.7,16.0,0,0.0,0.0,9992.1369596509,9992.14,8425.0,1567.14,0.0,0.0,0.0,25,277.66,0,0,634.0,630.0,0.0,30.0,1.0,0,0.0,0.0,0,0.0,0.0,37919.0,1.0,2.0,0.0,0.0,116.0,32913.0,124.0,1.0,2.0,2208.0,83.0,4700.0,0.0,0.0,0.0,2.0,7584.0,860.0,81.7,0.0,0.0,186.0,185.0,6.0,6.0,0.0,6.0,89.0,13.0,89.0,2.0,2.0,2.0,2.0,6.0,9.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,1.0,87.5,100.0,0.0,0.0,45911.0,37919.0,4700.0,26646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73650854,0.0,12000.0,12000.0,12000.0,0,9.75,385.8,1,18,10,0,33000.0,1,-1,0,3,436,37,0.91,0.0,408,740.0,744.0,0.0,0.0,0.0,4.0,0.0,239.0,1.9,6.0,0,0.0,0.0,13309.5025604515,13309.5,12000.0,1309.5,0.0,0.0,0.0,26,7529.0,0,23,729.0,725.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,115974.0,1.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,2.0,239.0,2.0,12500.0,3.0,0.0,2.0,3.0,28994.0,12261.0,1.9,0.0,0.0,42.0,28.0,6.0,6.0,1.0,6.0,0.0,12.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,129846.0,239.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73580386,0.0,10000.0,10000.0,10000.0,0,7.39,310.56,3,12,5,1,54000.0,1,-1,0,0,6,5,10.36,0.0,56,680.0,684.0,0.0,34.0,0.0,7.0,0.0,6525.0,38.6,14.0,0,0.0,0.0,11170.8123155599,11170.81,10000.0,1170.81,0.0,0.0,0.0,3,295.88,0,0,724.0,720.0,0.0,34.0,1.0,0,0.0,0.0,0,0.0,0.0,11931.0,0.0,1.0,0.0,0.0,50.0,5406.0,30.0,0.0,0.0,3569.0,34.0,16900.0,0.0,3.0,1.0,0.0,1989.0,5275.0,55.3,0.0,0.0,54.0,175.0,46.0,46.0,5.0,103.0,0.0,10.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,6.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,92.3,33.3,0.0,0.0,34815.0,11931.0,11800.0,17915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73480076,0.0,13000.0,13000.0,13000.0,0,5.32,391.5,3,14,1,1,63169.0,1,-1,0,4,284,20,29.16,0.0,46,710.0,714.0,1.0,0.0,0.0,22.0,0.0,12915.0,32.0,41.0,0,0.0,0.0,14031.5439744552,14031.54,13000.0,1031.54,0.0,0.0,0.0,35,3424.38,0,0,799.0,795.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,84003.0,0.0,12.0,1.0,4.0,10.0,71088.0,90.0,2.0,3.0,4391.0,70.0,40400.0,3.0,1.0,5.0,7.0,3818.0,21193.0,32.5,0.0,0.0,138.0,108.0,8.0,8.0,0.0,12.0,0.0,1.0,0.0,0.0,6.0,8.0,7.0,8.0,29.0,10.0,12.0,8.0,22.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,119352.0,84003.0,31400.0,78952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73609706,0.0,33000.0,33000.0,33000.0,1,11.99,733.91,0,1,6,0,92700.0,1,-1,0,4,122,15,23.91,0.0,139,720.0,724.0,0.0,0.0,0.0,18.0,0.0,40400.0,57.9,43.0,0,15591.65,15591.65,26486.7,26486.7,17408.35,9078.35,0.0,0.0,0.0,25,733.91,1,0,819.0,815.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,372592.0,1.0,4.0,0.0,3.0,16.0,79199.0,90.0,1.0,3.0,18443.0,72.0,69800.0,1.0,0.0,1.0,7.0,23287.0,18917.0,66.6,0.0,0.0,164.0,212.0,5.0,5.0,3.0,5.0,0.0,9.0,0.0,0.0,3.0,4.0,6.0,11.0,16.0,13.0,24.0,4.0,18.0,0.0,0.0,0.0,2.0,100.0,16.7,0.0,0.0,418588.0,119599.0,56600.0,93905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73610124,0.0,4800.0,4800.0,4800.0,0,11.47,158.22,1,9,2,0,45302.0,1,-1,0,3,-1,-1,5.99,0.0,305,660.0,664.0,0.0,67.0,63.0,22.0,1.0,631.0,7.9,37.0,0,0.0,0.0,2495.58,2495.58,1547.18,506.62,0.0,441.78,79.5204,9,158.22,0,26,569.0,565.0,0.0,67.0,1.0,0,0.0,0.0,0,0.0,1315.0,256874.0,1.0,19.0,2.0,3.0,4.0,101115.0,113.0,0.0,2.0,631.0,104.0,8000.0,2.0,0.0,2.0,6.0,11676.0,7369.0,7.9,0.0,0.0,78.0,116.0,16.0,4.0,1.0,16.0,67.0,10.0,67.0,2.0,1.0,1.0,2.0,5.0,30.0,2.0,6.0,1.0,22.0,0.0,0.0,0.0,3.0,94.4,0.0,0.0,1.0,254721.0,101746.0,8000.0,89721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73162535,0.0,35000.0,35000.0,34725.0,0,17.27,1252.56,5,21,8,1,98000.0,1,-1,0,0,291,9,17.82,0.0,175,685.0,689.0,0.0,0.0,0.0,13.0,0.0,7005.0,37.7,18.0,1,0.0,0.0,13080.65,12977.87,6301.41,3758.26,0.0,3020.98,543.7764000080999,6,1252.56,0,14,499.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,439.0,44261.0,1.0,3.0,1.0,2.0,12.0,37256.0,69.0,1.0,5.0,3448.0,61.0,18600.0,0.0,0.0,1.0,7.0,3688.0,6976.0,46.3,0.0,0.0,134.0,53.0,2.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,6.0,5.0,5.0,6.0,10.0,11.0,6.0,13.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,72355.0,44261.0,13000.0,53755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
73531276,0.0,10000.0,10000.0,10000.0,1,24.11,288.32,2,24,3,1,90000.0,1,-1,0,0,116,10,24.93,0.0,62,665.0,669.0,0.0,36.0,0.0,17.0,0.0,10923.0,50.1,28.0,0,0.0,0.0,7056.29,7056.29,2660.14,4246.15,0.0,150.0,27.0,23,288.32,0,0,499.0,0.0,0.0,42.0,1.0,0,0.0,0.0,0,0.0,4817.0,80901.0,2.0,3.0,2.0,3.0,6.0,69978.0,86.0,4.0,13.0,1630.0,73.0,21800.0,2.0,0.0,5.0,16.0,4759.0,5832.0,54.8,0.0,0.0,173.0,206.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,2.0,8.0,13.0,9.0,9.0,10.0,14.0,18.0,13.0,17.0,0.0,0.0,0.0,6.0,89.3,0.0,0.0,0.0,99632.0,80901.0,12900.0,77832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,7,2,6,3576.0,45.01,18.0,0
73375631,0.0,35000.0,35000.0,35000.0,1,22.45,975.64,4,27,1,1,159000.0,2,-1,0,0,127,10,28.99,0.0,48,665.0,669.0,2.0,0.0,0.0,14.0,0.0,39920.0,86.4,27.0,0,0.0,0.0,3016.88,3016.88,320.85,567.48,0.0,2128.55,383.1390000039,33,975.64,0,26,554.0,550.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,101234.0,2.0,3.0,3.0,7.0,5.0,61314.0,85.0,1.0,5.0,14840.0,86.0,46200.0,7.0,0.0,5.0,12.0,7231.0,3094.0,90.5,0.0,0.0,41.0,124.0,9.0,5.0,0.0,9.0,0.0,4.0,0.0,0.0,7.0,10.0,8.0,12.0,12.0,11.0,15.0,10.0,14.0,0.0,0.0,0.0,4.0,100.0,87.5,0.0,0.0,121085.0,101234.0,32600.0,74885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0
